snippet_id,source_id,source_file,source_type,chunk_index,subject,subject_type,subject_id,predicate,object,object_type,object_id,confidence,evidence_span,alt_snippet_ids,_type_fix
src_pdf_005_chunk_0004,src_pdf_005,markdown/appendix_a_4.md,pdf,4,Processed vegetables,fflo:FoodCategory,fkg:FOO_01113,fflo:hasSubcategory,"Vegetables in vinegar, oil, brine, or soybean sauce",fflo:FoodCategory,fkg:FOO_01696,0.95,"4.2.2.3 Vegetables... in vinegar, oil, brine, or soybean sauce",,
src_pdf_005_chunk_0004,src_pdf_005,markdown/appendix_a_4.md,pdf,4,Processed vegetables,fflo:FoodCategory,fkg:FOO_01113,fflo:hasSubcategory,Canned or bottled (pasteurized) or retort pouch vegetables,fflo:FoodCategory,fkg:FOO_01697,0.95,4.2.2.4 Canned or bottled (pasteurized) or retort pouch vegetables,,
src_pdf_005_chunk_0004,src_pdf_005,markdown/appendix_a_4.md,pdf,4,Processed vegetables,fflo:FoodCategory,fkg:FOO_01113,fflo:hasSubcategory,"Vegetable, seaweed, and nut and seed purees and spreads",fflo:FoodCategory,fkg:FOO_01698,0.95,4.2.2.5 Vegetable... purees and spreads,,
src_pdf_005_chunk_0004,src_pdf_005,markdown/appendix_a_4.md,pdf,4,Processed vegetables,fflo:FoodCategory,fkg:FOO_01113,fflo:hasSubcategory,"Vegetable, seaweed, and nut and seed pulps and preparations",fflo:FoodCategory,fkg:FOO_01699,0.95,4.2.2.6 Vegetable... pulps and preparations,,
src_pdf_005_chunk_0004,src_pdf_005,markdown/appendix_a_4.md,pdf,4,"Vegetable, seaweed, and nut and seed purees and spreads",fflo:FoodCategory,fkg:FOO_01698,fflo:hasSubcategory,peanut butter,fflo:FoodCategory,fkg:FOO_00271,0.9,purees and spreads (e.g. peanut butter),,
src_pdf_005_chunk_0004,src_pdf_005,markdown/appendix_a_4.md,pdf,4,"Vegetable, seaweed, and nut and seed pulps and preparations",fflo:FoodCategory,fkg:FOO_01699,fflo:hasDefinition,vegetable desserts,xsd:string,fkg:STR_00022,0.9,pulps and preparations (e.g. vegetable desserts,,
src_pdf_005_chunk_0004,src_pdf_005,markdown/appendix_a_4.md,pdf,4,"Vegetable, seaweed, and nut and seed pulps and preparations",fflo:FoodCategory,fkg:FOO_01699,fflo:hasSubcategory,sauces,fflo:FoodCategory,fkg:FOO_01121,0.9,pulps and preparations (e.g. vegetable desserts and sauces,,
src_pdf_005_chunk_0004,src_pdf_005,markdown/appendix_a_4.md,pdf,4,"Vegetable, seaweed, and nut and seed pulps and preparations",fflo:FoodCategory,fkg:FOO_01699,fflo:hasSubcategory,candied vegetables,fflo:FoodCategory,fkg:FOO_01702,0.9,pulps and preparations (e.g. ... candied vegetables),,
src_pdf_005_chunk_0001,src_pdf_005,markdown/appendix_a_4.md,pdf,1,food category system,fflo:FoodCategory,fkg:FOO_01703,fflo:hasDefinition,a tool for assigning food additive uses in these Regulations,xsd:string,fkg:STR_00023,0.95,The food category system is a tool for assigning food additive uses,,
src_pdf_005_chunk_0001,src_pdf_005,markdown/appendix_a_4.md,pdf,1,food category system,fflo:FoodStandard,fkg:FOO_01703,fflo:appliesTo,all foodstuffs,fkg:Food,fkg:FOO_00008,0.95,The food category system applies to all foodstuffs,,
src_pdf_005_chunk_0001,src_pdf_005,markdown/appendix_a_4.md,pdf,1,food category descriptors,fflo:FoodCategory,fkg:FOO_01704,UNMAPPED,labelling purposes,fflo:ObligationType,fkg:OBL_00012,0.95,not intended for labelling purposes,,
src_pdf_005_chunk_0001,src_pdf_005,markdown/appendix_a_4.md,pdf,1,food category system,fflo:FoodCategory,fkg:FOO_01703,fflo:hasDefinition,based on product descriptors of foodstuffs as marketed,xsd:string,fkg:STR_00024,0.95,based on product descriptors of foodstuffs as marketed,,
src_pdf_005_chunk_0001,src_pdf_005,markdown/appendix_a_4.md,pdf,1,Dairy products and analogues,fkg:Food,fkg:FOO_00009,fflo:hasSubcategory,Milk and dairy-based drinks,fflo:FoodCategory,fkg:FOO_01705,0.95,1.0 Dairy products and analogues... 1.1 Milk and dairy-based drinks | 1.1 Milk and dairy-based drinks,src_pdf_005_chunk_0012,auto:fflo:FoodCategory→fkg:Food
src_pdf_005_chunk_0001,src_pdf_005,markdown/appendix_a_4.md,pdf,1,Milk and dairy-based drinks,fflo:FoodCategory,fkg:FOO_01705,fflo:hasSubcategory,Milk and buttermilk (plain),fflo:FoodCategory,fkg:FOO_01706,0.95,1.1 Milk and dairy-based drinks... 1.1.1 Milk and buttermilk (plain),,
src_pdf_005_chunk_0001,src_pdf_005,markdown/appendix_a_4.md,pdf,1,Milk and buttermilk (plain),fflo:FoodCategory,fkg:FOO_01706,fflo:hasSubcategory,Milk (plain),fflo:FoodCategory,fkg:FOO_01707,0.95,1.1.1 Milk and buttermilk (plain)... 1.1.1.1 Milk (plain) | 1.1.1.1 Milk (plain),src_pdf_005_chunk_0012,
src_pdf_005_chunk_0001,src_pdf_005,markdown/appendix_a_4.md,pdf,1,Milk and buttermilk (plain),fflo:FoodCategory,fkg:FOO_01706,fflo:hasSubcategory,Buttermilk (plain),fflo:FoodCategory,fkg:FOO_01708,0.95,1.1.1 Milk and buttermilk (plain)... 1.1.1.2 Buttermilk (plain),,
src_pdf_005_chunk_0001,src_pdf_005,markdown/appendix_a_4.md,pdf,1,Milk and dairy-based drinks,fflo:FoodCategory,fkg:FOO_01705,fflo:hasSubcategory,"Dairy-based drinks, flavoured and/or fermented",fflo:FoodCategory,fkg:FOO_01709,0.95,"1.1 Milk and dairy-based drinks... 1.1.2 Dairy-based drinks, flavoured and/or fermented",,
src_pdf_005_chunk_0016,src_pdf_005,markdown/appendix_a_4.md,pdf,16,"Ripened cheese, includes rind",fflo:FoodCategory,fkg:FOO_01710,fflo:hasDefinition,"Refers to ripened (including mould-ripened) cheese, including rind, or any part thereof, such as cut, shredded, grated or sliced cheese",xsd:string,fkg:STR_00025,0.95,"Refers to ripened (including mould-ripened) cheese, including rind, or any part thereof",,
src_pdf_005_chunk_0016,src_pdf_005,markdown/appendix_a_4.md,pdf,16,"Ripened cheese, includes rind",fflo:FoodCategory,fkg:FOO_01710,fflo:hasSubcategory,blue cheese,fflo:FoodCategory,fkg:FOO_01711,0.95,"such as blue cheese, brie, gouda, havarti, hard grating cheese, and Swiss cheese",,
src_pdf_005_chunk_0016,src_pdf_005,markdown/appendix_a_4.md,pdf,16,"Ripened cheese, includes rind",fflo:FoodCategory,fkg:FOO_01710,fflo:hasSubcategory,brie,fflo:FoodCategory,fkg:FOO_01712,0.95,"such as blue cheese, brie, gouda, havarti, hard grating cheese, and Swiss cheese",,
src_pdf_005_chunk_0016,src_pdf_005,markdown/appendix_a_4.md,pdf,16,"Ripened cheese, includes rind",fflo:FoodCategory,fkg:FOO_01710,fflo:hasSubcategory,gouda,fflo:FoodCategory,fkg:FOO_00015,0.95,"such as blue cheese, brie, gouda, havarti, hard grating cheese, and Swiss cheese",,
src_pdf_005_chunk_0016,src_pdf_005,markdown/appendix_a_4.md,pdf,16,"Ripened cheese, includes rind",fflo:FoodCategory,fkg:FOO_01710,fflo:hasSubcategory,havarti,fflo:FoodCategory,fkg:FOO_01714,0.95,"such as blue cheese, brie, gouda, havarti, hard grating cheese, and Swiss cheese",,
src_pdf_005_chunk_0016,src_pdf_005,markdown/appendix_a_4.md,pdf,16,"Ripened cheese, includes rind",fflo:FoodCategory,fkg:FOO_01710,fflo:hasSubcategory,hard grating cheese,fflo:FoodCategory,fkg:FOO_01715,0.95,"such as blue cheese, brie, gouda, havarti, hard grating cheese, and Swiss cheese",,
src_pdf_005_chunk_0016,src_pdf_005,markdown/appendix_a_4.md,pdf,16,"Ripened cheese, includes rind",fflo:FoodCategory,fkg:FOO_01710,fflo:hasSubcategory,Swiss cheese,fflo:FoodCategory,fkg:FOO_01716,0.95,"such as blue cheese, brie, gouda, havarti, hard grating cheese, and Swiss cheese",,
src_pdf_005_chunk_0016,src_pdf_005,markdown/appendix_a_4.md,pdf,16,Rind of ripened cheese,fflo:FoodCategory,fkg:FOO_01717,fflo:hasDefinition,"Refers to the rind only of the cheese and the rind of the cheese is the exterior portion of the cheese mass that initially has the same composition as the interior portion of the cheese, but which may dry after brining and ripening",xsd:string,fkg:STR_00026,0.95,Refers to the rind only of the cheese and the rind of the cheese is the exterior portion,,
src_pdf_005_chunk_0016,src_pdf_005,markdown/appendix_a_4.md,pdf,16,Cheese powder,fflo:FoodCategory,fkg:FOO_01718,fflo:hasDefinition,Dehydrated product prepared from a variety or processed cheese,xsd:string,fkg:STR_00027,0.95,Dehydrated product prepared from a variety or processed cheese,,
src_pdf_005_chunk_0016,src_pdf_005,markdown/appendix_a_4.md,pdf,16,Cheese powder,fflo:FoodCategory,fkg:FOO_01718,fflo:hasDefinition,"Product is intended either to be reconstituted with milk or water to prepare a sauce, or used as-is as an ingredient",xsd:string,fkg:STR_00028,0.95,Product is intended either to be reconstituted with milk or water to prepare a sauce,,
src_pdf_005_chunk_0016,src_pdf_005,markdown/appendix_a_4.md,pdf,16,Cheese powder,fflo:FoodCategory,fkg:FOO_01718,fflo:hasSubcategory,spray-dried cheese,fflo:FoodCategory,fkg:FOO_01719,0.95,Includes spray-dried cheese,,
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Paneer,fkg:Food,fkg:ADU_00084,fkg:hasIngredient,Citric acid,fkg:ChemicalIngredient,fkg:ACI_00005,0.95,coagulated by the addition of citric acid | citric acid,src_pdf_009_chunk_0066,
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Paneer,fkg:Food,fkg:ADU_00084,fkg:hasIngredient,lime juice,fkg:Ingredient,fkg:ING_00002,0.95,from lemon or lime juice or of lactic acid from whey,,
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Paneer,fkg:Food,fkg:ADU_00084,fkg:hasIngredient,Lactic acid,fflo:Adulterant,fkg:ADU_00001,0.95,from lemon or lime juice or of lactic acid from whey | Acidulants such as lactic acid,src_pdf_009_chunk_0066,
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Paneer,fkg:Food,fkg:ADU_00084,fkg:hasIngredient,Whey,fkg:Ingredient,fkg:ADU_00085,0.95,lactic acid from whey,,
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Cottage Cheese,fkg:Food,fkg:FOO_00011,fkg:hasIngredient,fruit,fkg:Ingredient,fkg:FOO_01236,0.7,may be flavoured or contain ingredients such as fruit,,
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Cottage Cheese,fkg:Food,fkg:FOO_00011,fkg:hasIngredient,meat,fkg:Ingredient,fkg:FOO_00713,0.7,"may be flavoured or contain ingredients such as fruit, vegetables or meat",,
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Cream Cheese,fkg:Food,fkg:FOO_00012,fkg:hasIngredient,fruit,fkg:Ingredient,fkg:FOO_01236,0.7,may be flavoured or contain ingredients such as fruit,,
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Cream Cheese,fkg:Food,fkg:FOO_00012,fkg:hasIngredient,vegetables,fkg:Ingredient,fkg:FOO_00530,0.7,"may be flavoured or contain ingredients such as fruit, vegetables",,
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Cream Cheese,fkg:Food,fkg:FOO_00012,fkg:hasIngredient,meat,fkg:Ingredient,fkg:FOO_00713,0.7,"may be flavoured or contain ingredients such as fruit, vegetables or meat",,
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Ripened cheese,fkg:Food,fkg:FOO_00013,fflo:hasAdulterationMethod,Mould growth,fflo:AdulterationMethod,fkg:ADU_00117,0.6,ripening is accomplished primarily by the development of characteristic mould growth,,
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Edam,fkg:Food,fkg:FOO_00014,fflo:belongsToCategory,Ripened cheese,fflo:FoodCategory,fkg:FOO_00013,0.95,"firm (e.g. edam, gouda)",,
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,gouda,fkg:Food,fkg:FOO_00015,fflo:belongsToCategory,Ripened cheese,fflo:FoodCategory,fkg:FOO_00013,0.95,"firm (e.g. edam, gouda)",,
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Cheddar,fkg:Food,fkg:FOO_00016,fflo:belongsToCategory,Ripened cheese,fflo:FoodCategory,fkg:FOO_00013,0.95,hard (e.g. cheddar),,
src_pdf_005_chunk_0015,src_pdf_005,markdown/appendix_a_4.md,pdf,15,Cheese in brine,fkg:Food,fkg:FOO_00017,fflo:belongsToCategory,Ripened cheese,fflo:FoodCategory,fkg:FOO_00013,0.95,"includes cheese in brine, which is a ripened semi-hard to soft cheese",,
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,Fat-based counterparts of dairy-based desserts,fkg:Food,fkg:FOO_00018,fflo:belongsToCategory,1.7,fflo:FoodCategory,fkg:FOO_01721,0.95,found in category 1.7,,
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,Ice cream-like products made with vegetable fats,fkg:Food,fkg:FOO_00019,fkg:hasIngredient,vegetable fats,fkg:Ingredient,fkg:ING_00007,0.95,made with vegetable fats,,
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,Edible ices,fkg:Food,fkg:FOO_00020,fflo:hasDefinition,sherbet,fkg:Food,fkg:FOO_00021,0.95,"Edible ices, including sherbet and sorbet",,
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,Edible ices,fflo:FoodCategory,fkg:FOO_00020,fflo:hasDefinition,sorbet,fflo:FoodCategory,fkg:FOO_01723,0.95,"Edible ices, including sherbet and sorbet",,
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,Edible ices,fkg:Food,fkg:FOO_00020,fkg:hasIngredient,water,fkg:Ingredient,fkg:ING_00008,0.95,water-based frozen desserts,,
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,Frozen desserts containing primarily dairy ingredients,fkg:Food,fkg:FOO_00022,fflo:belongsToCategory,1.7,fflo:FoodCategory,fkg:FOO_01721,0.95,included in food category1.7,,
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,Fruits and vegetables,fkg:Food,fkg:FOO_00023,fflo:hasSubcategory,4.1(Fruit),fflo:FoodCategory,fkg:FOO_01724,0.95,divided into two categories: 4.1(Fruit),,auto:fflo:FoodCategory→fkg:Food
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,Fruits and vegetables,fkg:Food,fkg:FOO_00023,fflo:hasSubcategory,4.2 (Vegetables),fflo:FoodCategory,fkg:FOO_01725,0.95,and 4.2 (Vegetables,,auto:fflo:FoodCategory→fkg:Food
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,4.2 (Vegetables),fflo:FoodCategory,fkg:FOO_01725,fflo:hasSubcategory,mushrooms and fungi,fflo:FoodCategory,fkg:FOO_01726,0.95,Vegetables (including mushrooms and fungi,,
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,4.2 (Vegetables),fflo:FoodCategory,fkg:FOO_01725,fflo:hasSubcategory,roots and tubers,fflo:FoodCategory,fkg:FOO_01727,0.95,roots and tubers,,
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,4.2 (Vegetables),fflo:FoodCategory,fkg:FOO_01725,fflo:hasSubcategory,pulses and legumes,fflo:FoodCategory,fkg:FOO_01728,0.95,pulses and legumes,,
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,4.2 (Vegetables),fflo:FoodCategory,fkg:FOO_01725,fflo:hasSubcategory,aloe vera,fflo:FoodCategory,fkg:FOO_01111,0.95,and aloe vera,,
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,4.2 (Vegetables),fflo:FoodCategory,fkg:FOO_01725,fflo:hasSubcategory,seaweeds,fflo:FoodCategory,fkg:FOO_01730,0.95,seaweeds,,
src_pdf_005_chunk_0023,src_pdf_005,markdown/appendix_a_4.md,pdf,23,4.2 (Vegetables),fflo:FoodCategory,fkg:FOO_01725,fflo:hasSubcategory,nuts and seeds,fflo:FoodCategory,fkg:FOO_01731,0.95,and nuts and seeds,,
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Margarine,fkg:Food,fkg:FOO_00024,fflo:belongsToCategory,Fat spreads,fflo:FoodCategory,fkg:FOO_00511,0.95,margarine (a spreadable or fluid water-in-oil emulsion produced mainly from edible fats and oils),,
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Margarine,fkg:Food,fkg:FOO_00024,fkg:hasIngredient,edible fats and oils,fkg:Ingredient,fkg:FOO_00824,0.95,produced mainly from edible fats and oils,,
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Butterine,fkg:Food,fkg:FOO_00025,fflo:belongsToCategory,Fat spreads,fflo:FoodCategory,fkg:FOO_00511,0.95,"butterine, a spreadable butter blend with vegetable oils",,
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Butterine,fkg:Food,fkg:FOO_00025,fkg:hasIngredient,Butter,fkg:Ingredient,fkg:FOO_00156,0.95,spreadable butter blend,,
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Butterine,fkg:Food,fkg:FOO_00025,fkg:hasIngredient,Vegetable oils,fkg:Ingredient,fkg:FOO_01446,0.95,blend with vegetable oils,,
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Minarine,fkg:Food,fkg:FOO_00026,fflo:belongsToCategory,Fat spreads,fflo:FoodCategory,fkg:FOO_00511,0.95,minarine (a spreadable water-in- oil emulsion produced principally from water and edible fats and oils that are not solely derived from milk),,
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Minarine,fkg:Food,fkg:FOO_00026,fkg:hasIngredient,water,fkg:Ingredient,fkg:ING_00008,0.95,produced principally from water,,
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Minarine,fkg:Food,fkg:FOO_00026,fkg:hasIngredient,edible fats and oils,fkg:Ingredient,fkg:FOO_00824,0.95,produced principally from water and edible fats and oils,,
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Imitation milk,fkg:Food,fkg:FOO_00027,fflo:belongsToCategory,Fat emulsions mainly of type oil-in-water,fflo:FoodCategory,fkg:FOO_01733,0.95,imitation milk (a fat-substituted milk produced from non-fat milk solids by addition of vegetable fats,,
src_pdf_005_chunk_0022,src_pdf_005,markdown/appendix_a_4.md,pdf,22,Imitation milk,fkg:Food,fkg:FOO_00027,fkg:hasIngredient,non-fat milk solids,fkg:Ingredient,fkg:ING_00012,0.95,produced from non-fat milk solids,,
